id,batch,longDescription,country,tags,status
25516,W22,"Emigre is the fastest and the only end-to-end digital Indian banking solution for Indian expats (Non-Resident Indians) so they can support their families back home, shop on Indian websites, and invest in Indian stocks and real estate.",United States of America,"['Fintech', 'Consumer', 'Neobank']",Inactive
25513,W22,"At Valari, we are on a mission to democratize access to financial services in LatAm, by allowing any company to launch fintech products and services. 

With our simple APIs, tech companies can easily embed a financial product in their platforms.
",Mexico,"['Banking as a Service', 'Fintech', 'B2B', 'API']",Inactive
25472,W22,Ozone is the world’s first collaborative video editor in the cloud. We are making the world a more creative place by building the next generation of creative tools.,United States of America,"['Productivity', 'Collaboration', 'Design Tools']",Inactive
25360,W22,"Pursuit offers you the opportunity to own and enjoy high-end recreational properties via turnkey co-ownership and ongoing property management.

- We specialize in top-tier recreational properties throughout the world that possess scarce natural resources. 

- We coordinate small ownership groups (ten or fewer) that cooperatively steward the land, enjoy it together, and benefit from investment growth. 

- We manage the property on your behalf with your enjoyment and investment goals in mind.

Don’t play for a day. Own the whole playground.",United States of America,"['Marketplace', 'Sustainable Tourism', 'Real Estate', 'Travel', 'Investments']",Inactive
25334,W22,"FlowDeploy helps bioinformaticians manage their data analysis pipelines. We provide everything they need to try, run, develop, and share their pipelines. That includes integrations with AWS, Snakemake, Nextflow, GitHub, Slack, SSO, and more, as well as a clean API and web app for launching and monitoring pipelines and managing their data.

FlowDeploy is built for bioinformaticians: it doesn't restrict how pipelines are built and managed, as long as a bioinformatics workflow manager like Nextflow or Snakemake is used. But it does eliminate several footguns like idle spend and accidental data egress, and it reduces the potential for users accidentally sharing credentials.

FlowDeploy runs the pipelines in either our managed cloud or the customer's cloud – eliminating the need to transfer data externally.

Non-computational biologists can use FlowDeploy, too: features like pipelines templates decrease the complexity to launch a new pipeline, which reduces user error and decreases the need for advanced cloud training for non-computational users.",United States of America,"['Developer Tools', 'Drug discovery', 'Data Engineering']",Inactive
26278,W22,"NFTScoring is the place for you to discover, analyze and trade NFTs.
We give you the superpowers to understand the NFT market in any given moment, make the best decisions, and take faster actions.",United States of America,['NFT'],Inactive
26238,W22,"Flike trains AI models on your product marketing knowledge, enabling your sales team to generate relevant&hyper-personalized emails that are aligned with your brand voice throughout the entire sales funnel (from cold outbound to upselling). And we're already partnering with some of the largest YC companies.",United States of America,"['Artificial Intelligence', 'Machine Learning']",Inactive
26206,W22,"We make it easy for real estate developers in LATAM to sell new properties and close mortgages, unifying the experience, so home buyers  can buy a home in just a few steps and without the need to look for more intermediaries. We do it all online: selling homes and approving mortgages is 6x faster.",Colombia,"['Fintech', 'SaaS', 'Proptech']",Inactive
25912,W22,"Vessel is the developer-first, native integration platform for GTM tools. We make it easy for developers to integrate with your customer’s CRMs, Sales Engagement, Marketing Automation, Chat, Dialers, and more. Integrate in different ways customized for your use cases: 

- Speed: Use our Unified APIs to roll out many integrations quickly through a common data model and unified interface.
- Depth: Use our actions API to build deeper integrations when working with entities custom to each app.
- Ease: Use ETL to let us handle pulling and pushing customer data to your DB
- Extensible: Support any integrations through our open-source integrations library

Breadth and depth, make your integrations limitless.",United States of America,"['Sales', 'API', 'Marketing', 'Customer Support', 'CRM']",Inactive
25731,W22,"Demo Gorilla is a browser extension for live SaaS demos that tells your sales team exactly what to say to sell your product.

Keep everyone on the same page with the best customer stores, competitive talking points and feature explanations. Collect insights across product, engineering, marketing, and sales experts to ensure your sales team always knows exactly what will close this deal.

- Automatically get relevant talking points for the part of the product you're on and who you're talking to
- Track notes and metrics back in to your CRM
- Share slides and images in line while demoing to set the stage
- Clean up your UI to keep attendees focused
",United States of America,"['SaaS', 'Sales']",Inactive
25723,W22,"With Aklimate, enterprises provide their suppliers with carbon management tools for free, in exchange for their emissions data. You can imagine it as the company paying for a Watershed-lite for each of their suppliers.",United Kingdom,"['SaaS', 'B2B', 'Climate']",Inactive
25644,W22,"Kable makes it easy for developers to add usage-based billing, invoicing, analytics, and authentication to their API products with just three lines of code.

We help API companies bring their products to market faster, more securely, and with flexible billing tools that help businesses scale. We provide everything needed to create a delightful experience for developer communities and to optimize revenue while giving time back to engineering teams to focus on what matters most.",United States of America,"['Developer Tools', 'API', 'Billing']",Inactive
25641,W22,"Suggestr is a self-serve, no-code personalization solution for the 20M+ e-commerce brands that sell on platforms like Shopify. Marketplaces like Amazon drive up to 30% of their sales from personalized surfaces (recommendations, bundles, frequently bought together, et cetera). They have large data science teams that build such in-house recommendation engines. However, DTC brands can't afford to do this, and they don't have enough customer data to make the conventional recommendation approaches work. Suggestr uses innovative multi-modal AI technology that sees and understands products (needs 100x less data), allowing it to work with brands of all sizes (SME, mid-market, enterprise). The solution takes less than 30 minutes to integrate and helps merchants increase online store revenues by up to 10% with AI-driven upsells and cross-sells.",Singapore,"['SaaS', 'E-commerce']",Inactive
25576,W22,"Drivingforce is building “Rippling for trucking”, an all-in-one workforce management solution for the trucking industry. We consolidate multiple back office functions such as compliance, payroll, and recruiting, so trucking fleets can manage their entire workforce in one place.


Check us out on TikTok!
tiktok.com/@truckingnewbie",United States of America,"['Fintech', 'SaaS', 'Logistics', 'HR Tech']",Inactive
25569,W22,"We write smart contracts that can automatically transfer assets during end-of-life events.
When you hold your own keys to your own wallet, your funds are lost in worst-case-scenarios. We make an on-chain dead-mans-switch to help your loved ones claim your holdings.",United States of America,"['Crypto / Web3', 'Finance', 'Cryptography']",Inactive
25515,W22,"Whiz revolutionizes the way you manage finances, providing innovative solutions for a wealthier future—where your money earns more, fully insured by Indonesia Deposit Insurance Corporation (IDIC). Join us on this journey toward financial empowerment.",Indonesia,"['Fintech', 'Payments', 'Consumer', 'Neobank']",Inactive
25404,W22,"Castia is the first rent payment platform in Latam that allows tenants and landlords to get benefits for one of their single biggest monthly expense. Get rewards, pay with any payment method, build your credit score and even save for your future home downpayment, just by paying rent through Castia.",Colombia,"['Fintech', 'Consumer', 'Proptech']",Inactive
25379,W22,"Skillza works with schools, teachers, students, and their parents in the Middle East and Africa to build tools to maximize learning outcomes.

We help today's teachers to integrate new technologies into their classrooms to improve the learner-centeredness of their classrooms.

Our flagship product Quest is a tool that helps teachers and schools to simplify the process of creating and managing assessments. Teachers create and distribute assessments as well as measure and manage student performances in seconds saving them hours everyday to allow for them to focus on what they do best - teaching.",United Arab Emirates,['Education'],Inactive
25355,W22,Supertone makes it easy to find and share samples with musicians around the world,United States of America,"['SaaS', 'Consumer', 'Music']",Inactive
25343,W22,"Send targeted emails and LinkedIn messages that are as unique as the person receiving it. At scale.

📈 2x your response rates
Every aspect of your outbound email - from the pitch and opener to the call-to-action - is personalized.

Our AI uses trillions of bytes of data to create a deep understanding of your prospects to brew up the perfect message.

📨 Fully tailored in 10 seconds
Still spending 10 minutes researching a prospect? 🥱
CoffeeAI does your research for you - we use tons of different sources of information to create an email that feels unique and thought out.

Let us do the boring stuff so you can focus on building relationships - Or grab a coffee ☕",New Zealand,"['Artificial Intelligence', 'SaaS', 'B2B', 'Sales', 'Sales Enablement']",Inactive
25337,W22,"Cherry is the only AI promotion management platform. We help online stores boost revenue and increase their marketing ROI by delivering and tracking dynamic promotions. 

Cherry uses AI to improve the targeting of promotions to new and existing customers in real-time

Cherry has helped its customers increase conversion rates by up to 51%. 

Cherry is lead by an expert founding team. Isaac has a PhD in maths and delivered AI at McKinsey, Rian is an ex-Microsoft software engineer.

",Singapore,"['Machine Learning', 'SaaS', 'E-commerce']",Inactive
25278,W22,"Pelm is building an API that allows companies to access their user's energy data from utilities. Using Pelm, you can query hourly electricity usage or transfer service for a specific property. Instead of building clunky integrations with hundreds of utilities across the U.S., you only need to integrate with one seamless API to start harnessing energy data. Our platform will provide the infrastructure for a whole new wave of climate focused technology companies to flourish. As sustainability-oriented efforts like automated demand response, home electrification, or solar installations (to name a few) become more popular, they will need certain tools to succeed. We at Pelm hope our universal API will help our world reduce carbon emissions, meet climate goals, and create a more sustainable life for everyone.",United States of America,"['Climate', 'API', 'Energy']",Inactive
25086,W22,"Northwind is a tele-dermatology start-up changing how chronic skin conditions Psoriasis and Atopic Eczema are treated. 

We connect 31 million American patients to specialists in under 12 hours, and provide a tailor-made treatment plan with our proprietary line of clinically tested vegan OTC and Rx products. 

Patients register and go through our digital questionnaire, uploading pictures of their affected skin. In under 12 hours the patient receives their own specialised dermatologist who then decides the correct treatment plan required - with monthly checkpoints where the plan is adjusted based on patient feedback and results. 

Today, thousands of users rely on, and love Northwinds proprietary Swedish formulas. The company is led by a patient suffering from 20 years of severe Psoriasis.",United States of America,"['Consumer Health Services', 'Health Tech', 'Digital Health', 'Healthcare', 'Telemedicine']",Inactive
27264,S22,We help scale automation leveraging LLMs and computer vision,United States of America,"['Artificial Intelligence', 'B2B', 'Productivity', 'Enterprise']",Inactive
27221,S22,"CAPSULE is a mobile app that makes it easy to save and buy the things you find on any social media platform. Just snap a screenshot of anything you like, from any platform, and we search the entire internet to instantly give you shoppable links. 

Instead of searching hundreds of websites and sifting through thousands of products on your own, CAPSULE lets you find inspiration from anywhere and uses advanced machine learning to return results that feel like magic. ",United States of America,"['Artificial Intelligence', 'Generative AI', 'Machine Learning', 'Computer Vision', 'E-commerce']",Inactive
27158,S22,"Jasmine makes the buying and selling of renewable energy assets easy, accessible, and transparent.",United States of America,"['Marketplace', 'Crypto / Web3', 'Climate']",Inactive
27155,S22,"Sonnet is an end-to-end meeting assistant, combining a human-quality notetaker with an auto-updating CRM.

Our AI notetaker uses the most powerful AI models to transcribe, summarize, and generate notes for your meeting recordings. With Sonnet, collaboration and recollection is both faster and better. 

Sonnet CRM updates itself automatically using conversation data, so you'll never have to wrangle with CRM fields again. Get up to speed on the context of an entire relationship, in seconds. ",United States of America,"['Generative AI', 'B2B', 'Productivity']",Inactive
27150,S22,"Drip combines the best of Pix and a credit card. We enable customers to pay with credit and earn 2%+ cashback with the speed and widespread acceptance of Pix.

Through our app customers can onboard, shop nearly anywhere and manage their payments. We're enabling transactions via  Pix's existing network (85%+ of e-comm).",Brazil,,Inactive
27045,S22,"We help healthcare providers increase profitability and cashflow by automating their patient billing and collections processes.

Today, healthcare providers in the US are leaving up to 20% of their profit margins on the table due to subpar patient billing and collections processes. Billing patients and collecting their payments is a complex process that requires specialized skills and a lot of effort. Traditionally, healthcare providers have done this manually, with limited automation around one-way reminders. This leads to limited engagement with payers and subpar collection results.

Argovox changes this by making new levels of payer engagement possible at scale. Through both voice and text conversations, our AI agents can engage in complex, multi-turn patient billing and collection conversation. This leads higher engagement with payers and optimal collection results.",United States of America,"['Fintech', 'Healthcare', 'LegalTech', 'Call Center', 'AI Assistant']",Inactive
27040,S22,"Grai is open source version control for metadata. We can determine how database changes will affect deployed machine learning models, apis, and dashboards because we understand how data relates across systems which don’t otherwise talk to each other.",United States of America,"['Developer Tools', 'SaaS', 'Analytics', 'Open Source', 'Data Engineering']",Inactive
26770,S22,"Bridgecard is the card issuer for Africa.  We make it easy for any fintech company to offer their customers a card that will carry a Mastercard or Visa logo and will work anywhere in the world.

Previously Tunde was building open banking APIs connecting Large banks in Nigeria to fintech companies. He also had to turn down a job at Google to build Bridgecard. 
Festus the CTO built the loan and retail management app at Trade depot (Salesforce for Africa). We've been working together and sharing the same room for over 10 years now.",Nigeria,"['Banking as a Service', 'Fintech', 'Payments', 'B2B', 'API']",Inactive
26752,S22,"Financial statements are definitely a hassle for business owners. Many accounting software are available, yet not everyone has the capability to operate them.

Amidst this problem, Delegasi dares to provide a solution. As the first virtual financial manager in Indonesia, we assist SMB owners in putting together their financial statements and business analysis. By simply uploading receipts and bank statements, owners will receive their financial statements and business analyses with guaranteed accuracy, allowing them to make well informed financial decisions.",Indonesia,"['Fintech', 'SaaS', 'B2B']",Inactive
26738,S22,"Integration Labs makes it easy to interact with your business customers' financial data.

Leading SaaS, payments, and financial service companies use a single API to seamlessly retrieve and sync data across their customers' accounting, commerce, and payments platforms.

With Integration Labs, B2B companies integrate once to connect to 30+ accounting, payments and e-commerce integrations and build innovative business tools for invoice financing, digital lending, expense management, automated AP/AR reconciliation, and more.",India,"['SaaS', 'Workflow Automation', 'API', 'Automation']",Inactive
26732,S22,"BricksAI is an open-source AI gateway that helps you manage how each of your services is calling different LLM providers.

You can create API keys with rate-limits, spend-limits, and expiration dates, then use them to make requests to different LLMs. With our SSO dashboard, you also get (1) role-based access control, and (2) fine-grained metrics (e.g. cost, number of requests, tokens) over each API key.",United States of America,"['Developer Tools', 'B2B']",Inactive
26715,S22,,United States of America,['Gaming'],Inactive
26706,S22,"Superpowered AI makes it easy to build production-ready LLM applications with access to external knowledge.

Our API lets you connect external sources of knowledge (like regulatory archives, for example) to LLMs. We leverage proprietary RAG technology to dramatically improve retrieval performance and reliability for a wide variety of use cases.

If you have an LLM-based application in mind, please reach out! We've helped companies build real-world applications, ranging from internal productivity tools to complete external products.",United States of America,"['Artificial Intelligence', 'Developer Tools', 'Generative AI', 'SaaS', 'B2B']",Inactive
26673,S22,"Dialect uses AI trained on your company’s internal knowledge to automate response generation for forms,  RFPs, and other complex business communications.",United States of America,"['Generative AI', 'SaaS', 'AI']",Inactive
26666,S22,"Airtrain AI is a no-code data platform for Large Language Models.

Proprietary AI models such as GPT-4 are very powerful but also very costly, slow, unreliable, and unsecured.

As businesses look to scale their AI prototypes into production-grade products, they struggle with large AI bills, slow APIs and large failure rates.
On the other hand, smaller language models have been proven to be able to perform on-part with large ones with fine-tuned on high-quality datasets.

Airtrain AI lets AI practitioners explore alternatives to proprietary models, build up training datasets, evaluate, fine-tune, and serve a large selection of open-source LLMs.",United States of America,"['AIOps', 'Developer Tools', 'SaaS', 'Cloud Computing', 'AI']",Inactive
26658,S22,"
",Remote,,Inactive
27262,S22,"Africa has experienced robust macroeconomic growth over the last five years and was the second fastest growing region in 2019 with a GDP of $2.6T, a 3.7% increase on 2018. Nigeria makes up $0.5T, 50% of which comes from Small and Medium Enterprises (SMEs) – a huge number of these operate within large manufacturing supply chains.

Starting with Freight Carriers Pivo makes financial services easily accessible for truck owners and truck drivers by providing a bank account, debit card and digital invoicing tools so they can get paid faster and avoid cash flow problems.

This will be further augmented by more fundamental financial products such as credit, transaction management, and expense management, to improve their cashflow. ",Nigeria,"['Fintech', 'Payments', 'B2B', 'Supply Chain', 'Neobank']",Inactive
27251,S22,"Lotus is an open-core pricing and billing engine. We enable API companies to automate their custom usage-based pricing for any metric. Rather than guess on how to charge their customers, Lotus provides companies with powerful new tools from metering to invoicing to testing new pricing.

Our self-hosted software is free on GitHub, and we offer a paid cloud version and enterprise tier for support.",United States of America,"['Fintech', 'SaaS', 'Open Source', 'Enterprise']",Inactive
27048,S22,"Payfura is a fiat<>crypto on/off ramp payment gateway for web3 applications. We are a bridge between fiat and crypto so web3 applications can seamlessly onboard users across different geographies with local payment methods.

Key Features:
- Currencies supported: 150+ fiat currencies, 100+ crypto currencies.
- Regions supported: US, Europe, LATAM, SEA, Africa.
- Payment methods: Credit/Debit cards, E-wallets, Bank transfers and many more.
- Partner Dashboard: A powerful dashboard for partners to get detailed insights and analytics for their orders
- Handle KYC and AML compliances of local regions.
- API and SDK integration.",United States of America,"['DeFi', 'Fintech', 'SaaS', 'Crypto / Web3', 'Payments']",Inactive
26899,S22,"We let you see everything about how prospects interact with your demos, then convert them into paying customers.",United States of America,"['B2B', 'Sales']",Inactive
26876,S22,,United States of America,"['SaaS', 'Customer Success', 'Customer Support', 'Enterprise Software']",Inactive
26847,S22,"Slauth.io generates and rightsizes IAM policies in order to save engineering time and secure the organization. We use PR's to suggest what good functional and secure IAM policies should look like and integrate with IaC (Terraform)  to have a seamless end-to-end IAM policy creation and deployment. Save hundreds of DevOps engineering time each year and increase your security to scale faster. 
",Israel,"['Developer Tools', 'DevSecOps', 'Productivity', 'Compliance', 'Security']",Inactive
26814,S22,We are a consumer facing biotech company using the power of plant protein and biotechnology to deliver the next generation of sustainable seafood. Our mission is to bring balance back into our food system by empowering people to make greener choices one bite at a time.,Germany,,Inactive
26780,S22,"A fool-proof goals platform using GPT to help teams write and track SMART goals at every level. Automates manual, redundant tasks that take time away from team’s high-impact contributions.
",United States of America,"['SaaS', 'B2B', 'Productivity', 'Analytics']",Inactive
26779,S22,"Notebook solves the Web3 identity problem by using Zero-Knowledge to provide both anonymous proof-of-humanity and credential aggregation. Notebook initially verifies users’ identifying information to ensure that each person has just a single Notebook. Neither Notebook, nor any other company knows the link between a user’s personal information and their Notebook. Once a user’s Notebook account is created they can begin proving their humanity and aggregating their credentials across wallets.

Notebook can be used to increase the safety of DeFi, governance, and airdrops. With Notebook, creators and communities can run Sybil-resistant airdrops, DAOs can verify the humanity and aggregate the credentials of participants, and lending protocols can build credit scoring systems to offer lower-collateralized loans. ",United States of America,"['DeFi', 'Crypto / Web3', 'Identity']",Inactive
26726,S22,"We’re retool for data pipelines. We allow less-technical people to edit data pipelines, with easy to use tools.",United Kingdom,"['Developer Tools', 'B2B', 'Analytics', 'Enterprise', 'Data Engineering']",Inactive
26681,S22,,United States of America,"['Fintech', 'Payments', 'Gaming', 'Consumer Finance', 'Neobank']",Inactive
26676,S22,Penguin AI help B2B companies identify the exact PEOPLE and companies visiting their site and auto-sequences them in a personalized way; book more demos without scaling headcount.,United States of America,"['Generative AI', 'SaaS', 'B2B', 'Sales']",Inactive
26669,S22,"Mercator is your AI-assisted data analytics platform for writing faster, cheaper, and smarter SQL. Co-founders Andrew and Dayton met on the Instacart data science team. Dayton earned a physics PhD at UC Berkeley before entering DS. Andrew spent six years as a SWE at Uber, where he developed pydeck, a geospatial data visualization library with over 12M downloads. Mercator is backed by Y Combinator, Tribe Capital, Soma Capital, Valor Equity Partners, Amplify Partners, and Rebel Fund.",United States of America,"['Generative AI', 'SaaS', 'B2B']",Inactive
26659,S22,"Weltio gives users access to a fully fledged brokerage account in USD, through unique features such as local instant cash rails, a robo-advisor, and tailored portfolios for the LatAm user.  Starting with MX we’re going after a market with a potential in AUM of >$60B and 40M accounts",Mexico,"['Fintech', 'Crypto / Web3', 'Investing', 'Retail']",Inactive
28415,W23,"moonrepo is a developer tool that reduces build/test/deploy times, and maintenance costs for companies. We’ve achieved this through moon, our open source build system and repository management tool. moon can be paired with moonbase, our paid service that provides cloud caching, CI insights, code ownership, and health score related metrics. The company is founded by Miles Johnson and James Pozdena who have a combined 25+ years in the software development industry with tenure at Airbnb and Coinbase.",United States of America,"['Developer Tools', 'SaaS', 'Productivity', 'Open Source', 'Enterprise']",Inactive
28372,W23,"Upfront is a personal assistant for home projects, powered by AI and partnerships with local businesses. Instead of sifting through reviews and playing phone tag, homeowners text us, and we connect them with a curated set of home service professionals in their neighborhood.",United States of America,"['Marketplace', 'Consumer', 'Home Services', 'AI Assistant']",Inactive
28368,W23,"AI-native enterprise codebase maintenance, including automated migrations and codebase intelligence for engineering teams who need to get stuff done.",,"['Developer Tools', 'Enterprise', 'AI']",Inactive
28221,W23,"Serial is software to help manufacturers root cause problems in minutes not days and avoid millions in liabilities. Our solution integrates with data sources from any production line, enabling engineering & operations teams to ask questions about their manufacturing data and instantly get answers. Serial will become the single source of truth for manufacturing data.

Our founding team has 10+ years of manufacturing and product design experience from Apple, Tesla, and more. We have suffered this problem firsthand and are building the tool to fix it.",United States of America,"['SaaS', 'Analytics', 'Manufacturing']",Inactive
28129,W23,"Pricing Strategy is one of the most powerful levers that retailers have at their disposal to create growth, yet it is underleveraged. Most retail pricing teams settle for making decisions in spreadsheets, shooting in the dark, and working backward from a cost-plus margin target, leaving a LOT of money on the table.

Our founders experienced these problems at scale when they built pricing tech at Uber that made Uber a billion dollars in profit a year. They realized that retail was lacking the same quality and sophistication of price tooling. So, they built Luca.

Luca is an AI-powered co-pilot for retail operators, which constantly identifies revenue and profit headroom, makes recommendations for price adjustments and saves countless work hours along the way. 

Luca is backed by Y Combinator, Menlo Ventures, and others.",United States of America,"['Machine Learning', 'SaaS', 'Retail']",Inactive
28108,W23,CodeParrot is a developer first design to code tool. It uses AI to convert components from Figma files / screenshots to production-ready code. ,India,"['Artificial Intelligence', 'Developer Tools', 'Productivity', 'AI']",Inactive
28096,W23,"Evefan enables developers to privately capture, transform and deliver customer events at internet scale. Evefan is open source and self-hosted on Cloudflare workers.",Remote,"['Developer Tools', 'SaaS', 'Open Source']",Inactive
28082,W23,"The first completely automated SaaS management software. 
Scrap the spreadsheets and avoid slack surveys when you need to run compliance audits, provisioning users, or track unused licenses. Sorted provides visibility to admins in 2 minutes without sacrificing employee flexibility.",Denmark,"['SaaS', 'B2B', 'Productivity', 'Collaboration', 'Subscriptions']",Inactive
27967,W23,"Echo helps B2B founders know exactly what to say during a sales call to win the business, including how to respond to any objections that come up. We do this by generating a personalized sales playbook based on best practices and providing an intuitive interface for following its guidelines in real time.",Israel,"['Generative AI', 'B2B', 'Sales']",Inactive
27942,W23,Technician helps you get your pull requests merged faster. We do this by listening to your check run logs for failures and provide suggested changes that you can instantly commit to your branch.,United States of America,"['SaaS', 'DevOps', 'AI']",Inactive
27909,W23,"Prompt engineers, visual artists and AI data scientists are using Magicflow to run experiments at scale and perfect their pipelines

Our product is ready to use: https://console.magicflow.ai try it out! we have some preloaded examples you can try.

🤟 Talk to us about anything! We love meeting new people https://calendly.com/magicflowai/",Israel,"['Artificial Intelligence', 'Developer Tools', 'Generative AI', 'AI']",Inactive
27899,W23,"GoodCourse is the TikTok-style corporate learning platform achieving 10x better completion rates, training employees on topics like compliance and inclusion.",United Kingdom,['eLearning'],Inactive
27879,W23,"Keto friendly, flexitarian entrees made from plant protein combined with pure beef fat, collagen, and broth. Full of authentic flavor and ready in four minutes, Choppy! is better for you AND the planet. 

The company was founded by Stanford mechanical engineers Saba Fazeli and Brice Klein:

-Saba was the first R&D engineer at Beyond Meat where he developed and scaled all of their textured proteins.
-Brice was the fourth engineer at vertical farming company Plenty where he led the commissioning of their new, multi-million dollar farm. ",United States of America,"['Consumer', 'Climate', 'Food Tech', 'Food & Beverage', 'Consumer Products']",Inactive
27831,W23,"Neptyne is the first natively programmable spreadsheet, with a full Python environment, just like a Jupyter notebook. And we built in AI to make it easy to use, even if you’re not a Python expert. Neptyne turns anyone who can use Excel into a programmer.

At Google, Douwe launched products to millions in Search, Mobile and workplace. He founded multiple startups, and published a book on deep learning. 4 years ago Douwe rejoined Google, where he met his cofounder Jack and the rest of the team.

Neptyne launched on Hacker News in February 2023, and since then users have made thousands of spreadsheets.  People have built everything from option trading systems to machine learning classifiers using Neptyne.",United States of America,"['Generative AI', 'Data Science', 'Data Visualization']",Inactive
27825,W23,CreatorML builds predictive AI for video virality to help businesses scale their social media strategy. ,United States of America,"['B2B', 'Analytics', 'AI']",Inactive
27810,W23,"We make it possible to build a serverless cloud platform that hosts custom user code with just APIs and no infrastructure team. For example, an open source framework can build a cloud offering that deploys their users code from Github or local dev environments in days instead of months. ",United States of America,"['Developer Tools', 'B2B', 'Cloud Computing', 'Infrastructure']",Inactive
27734,W23,"Do you want to optimize revenue, engagement, or both? Our team of experts will get you great results, quickly. ",Remote,,Inactive
27713,W23,"CodeComplete is Github Copilot for Enterprise. Large companies can't use Copilot because of the security and privacy risks, so we're building a self-hosted version that's also fine-tuned to the company's codebase.",Remote,,Inactive
27708,W23,,,['AI'],Inactive
27705,W23,,United States of America,"['Developer Tools', 'Generative AI', 'SaaS', 'B2B', 'Enterprise']",Inactive
27694,W23,"Paperplane helps builders', plumbing, and timber merchants mitigate their credit risk by predicting which customers will default 4+ weeks before anyone else. Instead of relying solely on credit reports and lagging public data, Paperplane uses the company's own transaction data and customer knowledge directly from sales reps to make more accurate predictions in real-time. ",United States of America,"['Fintech', 'SaaS', 'AI']",Inactive
27684,W23,Struct is the platform for multi-lingual AI voice agents for any phone-based task. Our agents are already live doing tens of thousands of calls daily across the globe and in multiple languages. ,Remote,"['Fintech', 'SaaS', 'LegalTech', 'CRM']",Inactive
28113,W23,,United States of America,['Artificial Intelligence'],Inactive
27972,W23,"Defer enables Node.js developers to move slow code out of the user's journey.
Its simple and well-documented API enables developers to improve web applications' performance in a few minutes instead of days.

Bryan and Charly noticed that all companies end up building similar abstractions and dashboards over the existing open-source (BullMQ) or commercial solutions (AWS SQS + Lambdas) to support background jobs, CRONs, and workflows.

Defer brings a full-featured and managed platform with a Vercel-like developer experience that comes with an operational dashboard, enabling developers to focus on product work.

After building the self-serve version of Defer in 8 weeks and onboarding 5 paying customers, their recent HN launch brought 250+ users and a warm welcome from the Node.js community with the 2 biggest newsletters featuring Defer and tech influencers spreading the word.

Defer is now available as a Node.js solution but aims to become a cross-language reference.",France,"['Developer Tools', 'SaaS']",Inactive
27924,W23,"OutSail Technologies is building unlimited-range wind-powered vessels using aerospace technology.

We know modern aerodyamics can make wind cheaper and more reliable than internal combustion.

The effects of fossil-fuel use are degrading the ocean and destroying the planet. It’s time for modern wind power.

Outsail has brought a groundbreaking technology from satellites, the tape spring, to earth. Our fully autonomous, retractable wingsail allows vessels to access more wind power than ever before by providing both the aerodynamic efficiency of a wing and the perfect amount of area for the wind strength.

OutSail is backed by Y Combinator (W23), and founded by two engineers and an aerodynamics PhD who have led teams, managed products, and designed hardware for Momentus, Nuro, AEye, Tesla and SpaceX.

",United States of America,"['Logistics', 'Climate', 'ClimateTech']",Inactive
27823,W23,"Overflux automates the EV charger purchase, installation, and government incentive application processes for commercial real estate properties.",United States of America,"['Logistics', 'Proptech', 'Climate', 'Transportation', 'Electric Vehicles']",Inactive
27816,W23,"OpenSight helps companies quickly scale up their support function and resolve customers' questions much faster. With the latest advancement in LLMs, OpenSight offers accurate answers and action resolution paths resolving >70% of inbound customer inquiries. ",United States of America,"['Generative AI', 'B2B', 'Customer Success', 'Customer Support']",Inactive
27725,W23,"Parabolic is an AI assistant that autodrafts ready-to-send responses for your customer support team. 

Equip your team with the best possible response at their fingertips.
",United States of America,"['Generative AI', 'Customer Success', 'Customer Support']",Inactive
27672,W23,"Blyss is an AI model provider built on strong security guarantees. We run AI workloads in GPU-based secure enclaves, which keep data encrypted even while it's being processed. Our customers get a privacy model similar to on-premises deployment, without ever having to think about AI infrastructure or GPU supply.  

The Blyss team has strong experience in cryptography and AI from Stanford, Apple, Nvidia, and more. We think data privacy is fundamental to safe, trustworthy AI, so it's our job to make end-to-end encrypted AI a no-compromise option - just like Signal and WhatsApp did for messaging.",United States of America,"['Security', 'Privacy', 'AI']",Inactive
27424,W23,"Mogara automates software R&D capitalization.

We replace accounting leaders chasing down engineers for timesheets with software that plugs directly into the developer workflow.
",United States of America,"['Finance', 'B2B']",Inactive
29045,S23,"Movley is building Rippling for supply chain. Just like Rippling centralizes all your HR tools, we give Amazon & Shopify sellers one platform to manage their entire supply chain.",United States of America,"['Marketplace', 'SaaS', 'E-commerce', 'Supply Chain']",Inactive
28967,S23,Mantle brings modern data engineering to the lab to help scientists turn insights into world-changing breakthroughs.,,"['SaaS', 'Biotech', 'Data Science']",Inactive
28931,S23,"Vizly helps you get the most out of your data by turning it into actionable insights in seconds. Whether you're a researcher, professor, data analyst, or business leader, Vizly's AI capabilities enable you to visualize, analyze, and interpret your data effortlessly.

For example, Vizly can automatically generate interactive visualizations, perform detailed statistical analyses, and offer predictive insights, making your data analysis workflow seamless.

Before Vizly, Ali built out people-based AI recommendations at Apple and Sami built mission-critical data visualization systems at NASA's Jet Propulsion Laboratory.",United States of America,"['Artificial Intelligence', 'Privacy', 'Data Science', 'Data Visualization', 'AI']",Inactive
